source_language	source_value	subject_id	predicate_id	translation_language	translation_value	translation_status	translator	translator_expertise	translation_date	comment
en	Abnormal hallux phalanx morphology	HP:0010057	rdfs:label	kk	Бас бармақ фалангасының морфологиялық ауытқуы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the phalanges of the hallux	HP:0010058	rdfs:label	kk	Бас бармақ фалангаларының аплазиясы/гипоплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad hallux phalanx	HP:0010059	rdfs:label	kk	Кең бас бармақ фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped hallux phalanx	HP:0010060	rdfs:label	kk	Оқ тәрізді бас бармақ фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved hallux phalanx	HP:0010061	rdfs:label	kk	Иілген бас бармақ фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the phalanges of the hallux	HP:0010062	rdfs:label	kk	Бас бармақ фалангаларының остеолитикалық ақаулары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of hallux phalanx	HP:0010063	rdfs:label	kk	Бас бармақ фалангасының дақты склерозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped phalanges of the hallux	HP:0010065	rdfs:label	kk	Үшбұрышты пішінді бас бармақ фалангалары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of phalanx of hallux	HP:0010066	rdfs:label	kk	Бас бармақ фалангасының қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/hypoplasia of the 1st metatarsal	HP:0010067	rdfs:label	kk	Бірінші метатарзальды сүйектің аплазиясы/гипоплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad first metatarsal	HP:0010068	rdfs:label	kk	Кең бірінші метатарзальды сүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped 1st metatarsal	HP:0010069	rdfs:label	kk	Оқ тәрізді бірінші метатарзальды сүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved 1st metatarsal	HP:0010070	rdfs:label	kk	Иілген бірінші метатарзальды сүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the 1st metatarsal	HP:0010071	rdfs:label	kk	Бірінші метатарзальды сүйектің остеолитикалық ақаулары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of the 1st metatarsal	HP:0010072	rdfs:label	kk	Бірінші метатарзальды сүйектің дақты склерозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Synostosis involving the 1st metatarsal	HP:0010073	rdfs:label	kk	Бірінші метатарзальды сүйектің синостозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped 1st metatarsal	HP:0010074	rdfs:label	kk	Үшбұрышты пішінді бірінші метатарзальды сүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the 1st metatarsal	HP:0010075	rdfs:label	kk	Бірінші метатарзальды сүйектің қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the distal phalanx of the hallux	HP:0010076	rdfs:label	kk	Бас бармақтың дистал фалангасының аплазиясы/гипоплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad distal phalanx of the hallux	HP:0010077	rdfs:label	kk	Бас бармақтың кең дистал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped distal phalanx of the hallux	HP:0010078	rdfs:label	kk	Бас бармақтың оқ тәрізді дистал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved distal phalanx of the hallux	HP:0010079	rdfs:label	kk	Бас бармақтың иілген дистал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the distal phalanx of the hallux	HP:0010080	rdfs:label	kk	Бас бармақтың дистал фалангасының остеолитикалық ақаулары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of the distal phalanx of the hallux	HP:0010081	rdfs:label	kk	Бас бармақтың дистал фалангасының дақты склерозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped distal phalanx of the hallux	HP:0010083	rdfs:label	kk	Бас бармақтың үшбұрышты пішінді дистал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the distal phalanx of the hallux	HP:0010084	rdfs:label	kk	Бас бармақтың дистал фалангасының қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia/Hypoplasia of the proximal phalanx of the hallux	HP:0010085	rdfs:label	kk	Бас бармақтың проксимал фалангасының аплазиясы/гипоплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Broad proximal phalanx of the hallux	HP:0010086	rdfs:label	kk	Бас бармақтың кең проксимал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bullet-shaped proximal phalanx of the hallux	HP:0010087	rdfs:label	kk	Бас бармақтың оқ тәрізді проксимал фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Curved proximal phalanx of the hallux	HP:0010088	rdfs:label	kk	Бас бармақтың иілген проксимальды фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Osteolytic defects of the proximal phalanx of the hallux	HP:0010089	rdfs:label	kk	Бас бармақтың проксимальды фалангасының остеолитикалық ақаулары	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Patchy sclerosis of the proximal phalanx of the hallux	HP:0010090	rdfs:label	kk	Бас бармақтың проксимальды фалангасының ошақты склерозы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Hallux symphalangism	HP:0010091	rdfs:label	kk	Бас бармақ симфалангизмі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular shaped proximal phalanx of the hallux	HP:0010092	rdfs:label	kk	Бас бармақтың үшбұрышты пішінді проксимальды фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Duplication of the proximal phalanx of the hallux	HP:0010093	rdfs:label	kk	Бас бармақтың проксимальды фалангасының қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the proximal phalanx of the hallux	HP:0010094	rdfs:label	kk	Бас бармақтың проксимальды фалангасының толық қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the proximal phalanx of the hallux	HP:0010095	rdfs:label	kk	Бас бармақтың проксимальды фалангасының ішінара қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the distal phalanx of the hallux	HP:0010096	rdfs:label	kk	Бас бармақтың дистальды фалангасының толық қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the distal phalanx of the hallux	HP:0010097	rdfs:label	kk	Бас бармақтың дистальды фалангасының ішінара қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of the 1st metatarsal	HP:0010098	rdfs:label	kk	1-метатарсальды сүйектің толық қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the 1st metatarsal	HP:0010099	rdfs:label	kk	1-метатарсальды сүйектің ішінара қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Complete duplication of hallux phalanx	HP:0010100	rdfs:label	kk	Бас бармақ фалангасының толық қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Partial duplication of the phalanges of the hallux	HP:0010101	rdfs:label	kk	Бас бармақ фалангаларының ішінара қосарлануы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the distal phalanx of the hallux	HP:0010102	rdfs:label	kk	Бас бармақтың дистальды фалангасының аплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short distal phalanx of hallux	HP:0010103	rdfs:label	kk	Бас бармақтың қысқа дистальды фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent first metatarsal	HP:0010104	rdfs:label	kk	1-метатарсальды сүйектің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short first metatarsal	HP:0010105	rdfs:label	kk	Қысқа 1-метатарсальды сүйек	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the proximal phalanx of the hallux	HP:0010106	rdfs:label	kk	Бас бармақтың проксимальды фалангасының аплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short proximal phalanx of hallux	HP:0010107	rdfs:label	kk	Бас бармақтың қысқа проксимальды фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short hallux	HP:0010109	rdfs:label	kk	Қысқа бас бармақ	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Aplasia of the phalanges of the hallux	HP:0010110	rdfs:label	kk	Бас бармақ фалангаларының аплазиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Short phalanx of hallux	HP:0010111	rdfs:label	kk	Бас бармақтың қысқа фалангасы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Mesoaxial foot polydactyly	HP:0010112	rdfs:label	kk	Аяқтың мезоаксиальды полидактилиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent hallux epiphysis	HP:0010113	rdfs:label	kk	Бас бармақ эпифизінің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphyses of the hallux	HP:0010114	rdfs:label	kk	Бас бармақтың жақша тәрізді эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphyses of the hallux	HP:0010115	rdfs:label	kk	Бас бармақтың конус тәрізді эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphyses of the hallux	HP:0010116	rdfs:label	kk	Бас бармақтың ұлғайған эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphyses of the hallux	HP:0010117	rdfs:label	kk	Бас бармақ эпифиздерінің фрагментациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphyses of the hallux	HP:0010118	rdfs:label	kk	Бас бармақтың біркелкі емес эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphyses of the hallux	HP:0010119	rdfs:label	kk	Бас бармақтың піл сүйегі тәрізді эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphyses of the hallux	HP:0010120	rdfs:label	kk	Бас бармақтың псевдоэпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Small epiphyses of the hallux	HP:0010121	rdfs:label	kk	Бас бармақтың кіші эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Stippling of the epiphyses of the hallux	HP:0010122	rdfs:label	kk	Бас бармақ эпифиздерінің нүктеленуі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Triangular epiphyses of the hallux	HP:0010123	rdfs:label	kk	Бас бармақтың үшбұрышты эпифиздері	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the distal phalanx of the hallux	HP:0010124	rdfs:label	kk	Бас бармақтың дистальды фалангасы эпифизінің аномалиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the 1st metatarsal	HP:0010125	rdfs:label	kk	1-метатарсальды сүйек эпифизінің аномалиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Abnormality of the epiphysis of the proximal phalanx of the hallux	HP:0010126	rdfs:label	kk	Бас бармақтың проксимальды фалангасы эпифизінің аномалиясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Absent epiphysis of the proximal phalanx of the hallux	HP:0010127	rdfs:label	kk	Бас бармақтың проксимальды фалангасы эпифизінің болмауы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Bracket epiphysis of the proximal phalanx of the hallux	HP:0010128	rdfs:label	kk	Бас бармақтың проксимальды фалангасының жақша тәрізді эпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Cone-shaped epiphysis of the proximal phalanx of the hallux	HP:0010129	rdfs:label	kk	Бас бармақтың проксимал фалангасының конус тәрізді эпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Enlarged epiphysis of the proximal phalanx of the hallux	HP:0010130	rdfs:label	kk	Бас бармақтың проксимал фалангасының үлкейген эпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Fragmentation of the epiphysis of the proximal phalanx of the hallux	HP:0010131	rdfs:label	kk	Бас бармақтың проксимал фалангасы эпифизінің фрагментациясы	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Irregular epiphysis of the proximal phalanx of the hallux	HP:0010132	rdfs:label	kk	Бас бармақтың проксимал фалангасының біркелкі емес эпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Ivory epiphysis of the proximal phalanx of the hallux	HP:0010133	rdfs:label	kk	Бас бармақтың проксимал фалангасының піл сүйегі тәрізді эпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
en	Pseudoepiphysis of the proximal phalanx of the hallux	HP:0010134	rdfs:label	kk	Бас бармақтың проксимал фалангасының псевдоэпифизі	CANDIDATE	anthropic:claude-sonnet-5	ALGORITHM	2026-09-24	claude-sonnet-5
